Filtering the log data using "process BEGINSWITH[cd] "Maccy""
Timestamp                       Thread     Type        Activity             PID    TTL  
2026-04-07 21:15:39.807805-0400 0x3804a0   Default     0x0                  96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0x1014d5730] activating connection: mach=true listener=false peer=false name=com.apple.cfprefsd.agent
2026-04-07 21:15:39.811408-0400 0x380466   Default     0x0                  96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b048000] activating connection: mach=true listener=false peer=false name=com.apple.coreservices.launchservicesd
2026-04-07 21:15:39.811770-0400 0x380466   Info        0x0                  96395  0    Maccy: (LaunchServices) [com.apple.launchservices:cas] Registering for notification <private> on default queue, to re-boostrap client connection.
2026-04-07 21:15:39.812091-0400 0x380466   Default     0x0                  96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b048140] activating connection: mach=true listener=false peer=false name=com.apple.pasteboard.1
2026-04-07 21:15:39.812643-0400 0x380466   Default     0x0                  96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b048280] activating connection: mach=true listener=false peer=false name=com.apple.distributed_notifications@Uv3
2026-04-07 21:15:39.816379-0400 0x380466   Default     0x0                  96395  0    Maccy: (AppKit) [com.apple.AppKit:AutomaticTermination] void _NSDisableAutomaticTerminationAndLog(NSString *) No windows open yet
2026-04-07 21:15:39.816591-0400 0x380466   Activity    0xde0651             96395  0    Maccy: (TCC) TCCAccessRequest() IPC
2026-04-07 21:15:39.816659-0400 0x380466   Default     0xde0651             96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b0483c0] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
2026-04-07 21:15:39.816728-0400 0x380466   Info        0xde0651             96395  0    Maccy: (TCC) [com.apple.TCC:access] SEND: 0/7 synchronous to com.apple.tccd.system: request: msgID=96395.1, function=TCCAccessRequest, service=kTCCServiceListenEvent,
2026-04-07 21:15:39.818335-0400 0x380466   Info        0xde0651             96395  0    Maccy: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0xc3ac4c000> { count = 5, transaction: 0, voucher = 0x0, contents =
	"prompt_type" => <uint64: 0x9119c454dd5390b7>: 1
	"auth_value" => <uint64: 0x9119c454dd5390b7>: 1
	"preflight_unknown" => <bool: 0x1fdce89d0>: true
	"auth_version" => <uint64: 0x9119c454dd5390b7>: 1
	"auth_reason" => <uint64: 0x9119c454dd539097>: 5
}
2026-04-07 21:15:39.818349-0400 0x380466   Default     0xde0651             96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b0483c0] invalidated after the last release of the connection object
2026-04-07 21:15:39.818552-0400 0x380466   Default     0x0                  96395  7    Maccy: (SkyLight) [com.apple.SkyLight:default] server port 0x00003107, session port 0x00003107
2026-04-07 21:15:39.821795-0400 0x3804a1   Info        0x0                  96395  0    Maccy: (SkyLight) [com.apple.SkyLight:processes] 0[outside of RPC]: First connection id 2918027 mapped to ctx = 0x1014e22d0
2026-04-07 21:15:39.821804-0400 0x380466   Default     0x0                  96395  7    Maccy: (SkyLight) [com.apple.SkyLight:default] New connection 0x2c868b main
2026-04-07 21:15:39.822586-0400 0x380466   Info        0x0                  96395  0    Maccy: (CarbonCore) [com.apple.CarbonCore:coreservicesdaemon] SCSession():SCSession( id=100, this=0x0x1014d7e80 option=65538) created, forUID=501 mach_port_t=0x4303.
2026-04-07 21:15:39.822596-0400 0x380466   Info        0x0                  96395  0    Maccy: (CarbonCore) [com.apple.CarbonCore:coreservicesdaemon] SCSession():SCSession( id=101, this=0x0x1014d7fc0 option=65538) created, forUID=501 mach_port_t=0x420f.
2026-04-07 21:15:39.822602-0400 0x380466   Info        0x0                  96395  0    Maccy: (CarbonCore) [com.apple.CarbonCore:coreservicesdaemon] connectToCoreServicesD():Instantiating server (coreservicesd based) SCSession, port=0x4303 serverOptions=0x10002.
2026-04-07 21:15:39.823246-0400 0x380466   Info        0x0                  96395  0    Maccy: (HIServices) [com.apple.hiservices:processmgr] Checking in with CAS, pid=96395
2026-04-07 21:15:39.823349-0400 0x380466   Info        0x0                  96395  0    Maccy: (LaunchServices) [com.apple.launchservices:cas] LSApplicationCheckIn(), app being registered is:"/Applications/Maccy.app/Contents/MacOS/Maccy"
2026-04-07 21:15:39.824010-0400 0x380466   Info        0x0                  96395  0    Maccy: (LaunchServices) [com.apple.launchservices:cas]  { "ApplicationType"="UIElement", "BuildMachineOSBuild"="25F5042g", "CFBundleDevelopmentRegion"="en", "CFBundleExecutable"="Maccy", "CFBundleExecutablePath"="/Applications/Maccy.app/Contents/MacOS/Maccy", "CFBundleIconFile"="AppIcon", "CFBundleIconName"="AppIcon", "CFBundleIdentifier"="org.p0deje.Maccy", "CFBundleInfoDictionaryVersion"="6.0", "CFBundleName"="Maccy", "CFBundleNumericVersion"=1610645504, "CFBundlePackageType"="APPL", "CFBundleShortVersionString"="2.6.1", "CFBundleSignature"="????", "CFBundleSupportedPlatforms"=( "MacOSX"), "CFBundleVersion"="60", "DTCompiler"="com.apple.compilers.llvm.clang.1_0", "DTPlatformBuild"="25E236", "DTPlatformName"="macosx", "DTPlatformVersion"="26.4", "DTSDKBuild"="25E236", "DTSDKName"="macosx26.4", "DTXcode"="2640", "DTXcodeBuild"="17E192", "Flavor"=3, "LSApplicationCategoryType"="public.app-category.productivity", "LSArchitecture"="arm64", "LSBundlePath"="/Applications/Maccy.app", "LSBundlePathSandboxExtensionKey"="be559d302c14b345781f66eee9c5f99302d7f07e713<…>
2026-04-07 21:15:39.824045-0400 0x380466   Default     0x0                  96395  0    Maccy: (LaunchServices) [com.apple.processmanager:front-35286506] CHECKIN: pid=96395
2026-04-07 21:15:39.825808-0400 0x380466   Default     0x0                  96395  0    Maccy: (LaunchServices) [com.apple.processmanager:front-35286506] CHECKEDIN: pid=96395 asn=0x0-0xd8fd8f foreground=0
2026-04-07 21:15:39.825836-0400 0x380466   Info        0x0                  96395  0    Maccy: (LaunchServices) [com.apple.launchservices:cas] Not setting processControlState because current application is not a foreground application.
2026-04-07 21:15:39.825952-0400 0x380466   Default     0x0                  96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b0483c0] activating connection: mach=false listener=true peer=false name=(anonymous)
2026-04-07 21:15:39.825961-0400 0x380466   Default     0x0                  96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b0483c0] Connection returned listener port: 0x4403
2026-04-07 21:15:39.826029-0400 0x3804a0   Default     0x0                  96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b438180] activating connection: mach=false listener=false peer=true name=com.apple.xpc.anonymous.0xc3b0483c0.peer[616].0xc3b438180
2026-04-07 21:15:39.826564-0400 0x380466   Default     0x0                  96395  0    Maccy: (HIServices) [com.apple.processmanager:front-35286506] FRONTLOGGING: version 1
2026-04-07 21:15:39.826575-0400 0x380466   Default     0x0                  96395  0    Maccy: (HIServices) [com.apple.processmanager:front-35286506] Registered, pid=96395 ASN=0x0,0xd8fd8f
2026-04-07 21:15:39.826680-0400 0x380466   Default     0x0                  96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b048500] activating connection: mach=true listener=false peer=false name=com.apple.analyticsd
2026-04-07 21:15:39.826876-0400 0x380466   Info        0x0                  96395  0    Maccy: (CoreAnalytics) [com.apple.CoreAnalytics:client] Daemon status changed from 0 to 1
2026-04-07 21:15:39.827221-0400 0x3804a0   Default     0x0                  96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b048640] activating connection: mach=true listener=false peer=false name=com.apple.lsd.mapdb
2026-04-07 21:15:39.827731-0400 0x380466   Info        0x0                  96395  0    Maccy: (HIServices) [com.apple.hiservices:processmgr] _RegisterApplication( pid 96395 => 0x0,0xd8fd8f) type=ui-element
2026-04-07 21:15:39.827763-0400 0x380466   Default     0x0                  96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b0483c0] Connection returned listener port: 0x4403
2026-04-07 21:15:39.828084-0400 0x3804a0   Info        0x0                  96395  0    Maccy: (LaunchServices) [com.apple.launchservices:db] LaunchServices database schema version: 20971544
2026-04-07 21:15:39.828093-0400 0x380466   Info        0x0                  96395  0    Maccy: (LaunchServices) [com.apple.launchservices:cas] CFArrayRef _LSCopyLaunchModifiers(LSSessionID, LSASNRef _Nonnull), result for psn [ kLSCurrentApp ASN, 0x0,0x2]  is 1 items.
2026-04-07 21:15:39.828121-0400 0x380466   Default     0x0                  96395  0    Maccy: (HIServices) [com.apple.processmanager:front-35286506] BringForward: pid=96395 asn=0x0-0xd8fd8f bringForward=0 foreground=0 uiElement=1 launchedByLS=1 modifiersCount=1 allDisabled=0
2026-04-07 21:15:39.828137-0400 0x380466   Default     0x0                  96395  0    Maccy: (HIServices) [com.apple.processmanager:front-35286506] BringFrontModifier: pid=96395 asn=0x0-0xd8fd8f Modifier 0 hideAfter=0 hideOthers=0 dontMakeFrontmost=0 mouseDown=0/0 seed=0/0
2026-04-07 21:15:39.828674-0400 0x380466   Default     0x0                  96395  0    Maccy: (AppKit) [com.apple.AppKit:Appearance] Current system appearance, (HLTB: 1), (SLS: 0)
2026-04-07 21:15:39.828761-0400 0x3804a1   Info        0x0                  96395  0    Maccy: (LaunchServices) [com.apple.launchservices:cas] information in shared memory for 0x0-0xd8fd8f with seed 529 was still valid, so using cached info { "ApplicationType"="UIElement", "BuildMachineOSBuild"="25F5042g", "BundleIdentifierLowerCase"="org.p0deje.maccy", "CFBundleDevelopmentRegion"="en", "CFBundleExecutable"="Maccy", "CFBundleExecutablePath"="/Applications/Maccy.app/Contents/MacOS/Maccy", "CFBundleExecutablePathDeviceID"=16777230, "CFBundleExecutablePathINode"=200888310, "CFBundleIconFile"="AppIcon", "CFBundleIconName"="AppIcon", "CFBundleIdentifier"="org.p0deje.Maccy", "CFBundleInfoDictionaryVersion"="6.0", "CFBundleName"="Maccy", "CFBundleNameLowerCase"="maccy", "CFBundleNumericVersion"=1610645504, "CFBundlePackageType"="APPL", "CFBundleShortVersionString"="2.6.1", "CFBundleSignature"="????", "CFBundleSupportedPlatforms"=( "MacOSX"), "CFBundleVersion"="60", "CanBecomeFrontmost"=true, "ChangeCount"=529, "DTCompiler"="com.apple.compilers.llvm.clang.1_0", "DTPlatformBuild"="25E236", "DTPlatformName"="macosx", "DTPlatformVersion"="26.4", "DTSDKBuild"="25E236", "DTSDKName"="macosx26.4", "DTXcode"="2640", "DTXcodeBuild"="17<…>
2026-04-07 21:15:39.829223-0400 0x3804a1   Default     0x0                  96395  0    Maccy: (CoreAnalytics) [com.apple.CoreAnalytics:client] Received configuration update from daemon (initial)
2026-04-07 21:15:39.829960-0400 0x3804a0   Info        0x0                  96395  0    Maccy: (LaunchServices) [com.apple.launchservices:default] Unable to load Info.plist exceptions (eGPUOverrides)
2026-04-07 21:15:39.829973-0400 0x3804a0   Info        0x0                  96395  0    Maccy: (LaunchServices) [com.apple.launchservices:default] Unable to load Info.plist exceptions (gameModeOverrides)
2026-04-07 21:15:39.829978-0400 0x3804a0   Info        0x0                  96395  0    Maccy: (LaunchServices) [com.apple.launchservices:default] Unable to load Info.plist exceptions (identifiedGameOverrides)
2026-04-07 21:15:39.829981-0400 0x3804a0   Info        0x0                  96395  0    Maccy: (LaunchServices) [com.apple.launchservices:default] Unable to load Info.plist exceptions (SystemHiddenPreferred)
2026-04-07 21:15:39.830102-0400 0x380466   Default     0x0                  96395  0    Maccy: (libMobileGestalt.dylib) No persisted cache on this platform.
2026-04-07 21:15:39.831126-0400 0x380466   Default     0x0                  96395  0    Maccy: (AppKit) [com.apple.AppKit:Appearance] Current system appearance, (HLTB: 1), (SLS: 0)
2026-04-07 21:15:39.831784-0400 0x380466   Default     0x0                  96395  0    Maccy: (AppKit) [com.apple.AppKit:Appearance] Post-registration system appearance: (HLTB: 1)
2026-04-07 21:15:39.837128-0400 0x380466   Default     0x0                  96395  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:Common] FBSWorkspace: endpoint monitoring is disabled.
2026-04-07 21:15:39.837141-0400 0x380466   Default     0x0                  96395  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:Common] FBSWorkspace: default shell endpoint is disabled.
2026-04-07 21:15:39.837343-0400 0x380466   Default     0x0                  96395  0    Maccy: (RunningBoardServices) [com.apple.runningboard:connection] Initializing connection
2026-04-07 21:15:39.837379-0400 0x380466   Default     0x0                  96395  0    Maccy: (RunningBoardServices) [com.apple.runningboard:process] Removing all cached process handles
2026-04-07 21:15:39.837401-0400 0x3804a0   Default     0x0                  96395  0    Maccy: (RunningBoardServices) [com.apple.runningboard:connection] Sending handshake request attempt #1 to server
2026-04-07 21:15:39.837410-0400 0x3804a0   Default     0x0                  96395  0    Maccy: (RunningBoardServices) [com.apple.runningboard:connection] Creating connection to com.apple.runningboard
2026-04-07 21:15:39.837417-0400 0x3804a0   Default     0x0                  96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b048780] activating connection: mach=true listener=false peer=false name=com.apple.runningboard
2026-04-07 21:15:39.837822-0400 0x3804a1   Activity    0xde0652             96395  0    Maccy: (RunningBoardServices) didChangeInheritances
2026-04-07 21:15:39.837891-0400 0x380466   Default     0x0                  96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b0483c0] Connection returned listener port: 0x4403
2026-04-07 21:15:39.838094-0400 0x380466   Info        0x0                  96395  0    Maccy: (LaunchServices) [com.apple.launchservices:cas] information in shared memory for 0x0-0xd8fd8f with seed 529 was still valid, so using cached info { "ApplicationType"="UIElement", "BuildMachineOSBuild"="25F5042g", "BundleIdentifierLowerCase"="org.p0deje.maccy", "CFBundleDevelopmentRegion"="en", "CFBundleExecutable"="Maccy", "CFBundleExecutablePath"="/Applications/Maccy.app/Contents/MacOS/Maccy", "CFBundleExecutablePathDeviceID"=16777230, "CFBundleExecutablePathINode"=200888310, "CFBundleIconFile"="AppIcon", "CFBundleIconName"="AppIcon", "CFBundleIdentifier"="org.p0deje.Maccy", "CFBundleInfoDictionaryVersion"="6.0", "CFBundleName"="Maccy", "CFBundleNameLowerCase"="maccy", "CFBundleNumericVersion"=1610645504, "CFBundlePackageType"="APPL", "CFBundleShortVersionString"="2.6.1", "CFBundleSignature"="????", "CFBundleSupportedPlatforms"=( "MacOSX"), "CFBundleVersion"="60", "CanBecomeFrontmost"=true, "ChangeCount"=529, "DTCompiler"="com.apple.compilers.llvm.clang.1_0", "DTPlatformBuild"="25E236", "DTPlatformName"="macosx", "DTPlatformVersion"="26.4", "DTSDKBuild"="25E236", "DTSDKName"="macosx26.4", "DTXcode"="2640", "DTXcodeBuild"="17<…>
2026-04-07 21:15:39.838143-0400 0x3804a0   Default     0x0                  96395  0    Maccy: (RunningBoardServices) [com.apple.runningboard:connection] Handshake succeeded
2026-04-07 21:15:39.838163-0400 0x3804a0   Default     0x0                  96395  0    Maccy: (RunningBoardServices) [com.apple.runningboard:connection] Identity resolved as app<application.org.p0deje.Maccy.200888307.200888310(501)>
2026-04-07 21:15:39.840510-0400 0x380466   Default     0x0                  96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b0483c0] Connection returned listener port: 0x4403
2026-04-07 21:15:39.841505-0400 0x3804a1   Default     0x0                  96395  0    Maccy: (AppIntents) [com.apple.appintents:Connection] Created a new Process Instance Registry XPC connection (inactive)
2026-04-07 21:15:39.841519-0400 0x3804a1   Default     0x0                  96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b048b40] activating connection: mach=true listener=false peer=false name=com.apple.linkd.autoShortcut
2026-04-07 21:15:39.841578-0400 0x3804a1   Default     0x0                  96395  0    Maccy: (AppIntents) [com.apple.appintents:Connection] Activated connection to linkd (ApplicationService)
2026-04-07 21:15:39.841609-0400 0x3804a1   Default     0x0                  96395  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xc3b048c80] activating connection: mach=false listener=true peer=false name=(anonymous)
